ed,nta,nta22,nta18,votes22,voters22,dem,rep,t22,pct_dem,pct_rep,margin
53056,East Williamsburg,370.4074116047144,44.753148687206384,3148,1499.0,3385,833,210.00667111407606,107.52858958068614,26.461245235069885,81.06734434561626
53057,East Williamsburg,370.4074116047144,44.753148687206384,3838,859.0,179,687,446.79860302677537,4.663887441375716,17.899947889525794,-13.236060448150077
53058,East Williamsburg,370.4074116047144,44.753148687206384,7306,766.0,828,4178,953.7859007832898,11.333150834930194,57.185874623597044,-45.85272378866685
53059,East Williamsburg,370.4074116047144,44.753148687206384,1501,867.0,2589,4773,173.12572087658594,172.48500999333777,317.9880079946702,-145.50299800133246
53060,East Williamsburg,370.4074116047144,44.753148687206384,540,1577.0,590,5773,34.242232086239696,109.25925925925925,1069.0740740740741,-959.8148148148149
53061,East Williamsburg,370.4074116047144,44.753148687206384,6474,1226.0,3973,1864,528.0587275693312,61.368551127587274,28.792091442693852,32.57645968489342
53062,East Williamsburg,370.4074116047144,44.753148687206384,2764,1554.0,7331,701,177.86357786357786,265.2315484804631,25.36179450072359,239.86975397973953
54001,East New York-City Line,515.6811817702204,35.47185961908838,9374,433.0,143,4358,2164.896073903002,1.5254960529123107,46.4902922978451,-44.96479624493279
54002,East New York-City Line,515.6811817702204,35.47185961908838,9956,1382.0,6976,2790,720.4052098408104,70.06830052229812,28.023302531137002,42.04499799116111
54003,East New York-City Line,515.6811817702204,35.47185961908838,2389,729.0,6735,2669,327.7091906721536,281.91712013394726,111.72038509836752,170.19673503557976
54004,East New York-City Line,515.6811817702204,35.47185961908838,3463,1208.0,3721,633,286.67218543046357,107.45018769852729,18.278948888247186,89.1712388102801
54005,East New York (North),782.6930113428466,37.0004933399112,6860,774.0,2093,3107,886.3049095607234,30.510204081632654,45.291545189504376,-14.781341107871722
54006,East New York (North),782.6930113428466,37.0004933399112,9134,827.0,381,2707,1104.4740024183798,4.171228377490694,29.63652288154149,-25.465294504050796
54007,East New York-City Line,515.6811817702204,35.47185961908838,2458,1450.0,1875,434,169.51724137931035,76.28152969894224,17.656631407648494,58.624898291293746
54008,East New York-City Line,515.6811817702204,35.47185961908838,3696,965.0,1231,1598,383.00518134715026,33.306277056277054,43.23593073593074,-9.929653679653683
54009,East New York-City Line,515.6811817702204,35.47185961908838,7159,1150.0,4020,2834,622.5217391304348,56.153094007542954,39.586534432183264,16.56655957535969
54010,East New York-City Line,515.6811817702204,35.47185961908838,321,802.0,1365,2881,40.02493765586035,425.23364485981307,897.5077881619937,-472.2741433021807
54011,East New York (North),782.6930113428466,37.0004933399112,8634,1175.0,3808,1448,734.8085106382979,44.104702339587675,16.770905721565903,27.333796618021772
54012,East New York (North),782.6930113428466,37.0004933399112,6274,1150.0,3975,4466,545.5652173913044,63.356710232706405,71.18265859101052,-7.825948358304117
54013,East New York (North),782.6930113428466,37.0004933399112,6998,1102.0,3368,5239,635.02722323049,48.12803658188054,74.86424692769363,-26.73621034581309
54014,East New York (North),782.6930113428466,37.0004933399112,7350,1055.0,7847,5118,696.6824644549763,106.76190476190476,69.63265306122449,37.12925170068027
54015,East New York (North),782.6930113428466,37.0004933399112,2683,1181.0,2678,1774,227.18035563082134,99.81364144614238,66.12001490868431,33.69362653745807
54016,East New York (North),782.6930113428466,37.0004933399112,8376,69.0,5046,3364,12139.13043478261,60.24355300859599,40.16236867239733,20.08118433619866
54017,East New York (North),782.6930113428466,37.0004933399112,5769,872.0,7769,312,661.5825688073395,134.6680533888022,5.408216328653146,129.25983706014907
54018,East New York (North),782.6930113428466,37.0004933399112,7024,1045.0,1894,5747,672.1531100478469,26.96469248291572,81.81947608200456,-54.85478359908883
54019,Cypress Hills,474.99709403696386,31.343045512547853,7520,773.0,2917,2946,972.8331177231565,38.78989361702128,39.17553191489362,-0.3856382978723403
54020,Cypress Hills,474.99709403696386,31.343045512547853,4788,665.0,3503,2738,720.0,73.16207184628237,57.184628237259815,15.977443609022558
54021,East New York-City Line,515.6811817702204,35.47185961908838,7111,829.0,4554,4842,857.7804583835947,64.04162565040079,68.09168893263957,-4.050063282238781
54022,Cypress Hills,474.99709403696386,31.343045512547853,5857,1068.0,4639,1777,548.4082397003746,79.20437083831312,30.339764384497183,48.86460645381594
54023,Cypress Hills,474.99709403696386,31.343045512547853,9562,1415.0,5473,2005,675.7597173144877,57.236979711357456,20.968416649236563,36.26856306212089
54024,Cypress Hills,474.99709403696386,31.343045512547853,1734,1017.0,636,4490,170.5014749262537,36.67820069204152,258.93886966551327,-222.26066897347175
54025,Cypress Hills,474.99709403696386,31.343045512547853,3459,1410.0,5728,4213,245.31914893617022,165.59699335067938,121.79820757444348,43.7987857762359
54026,Cypress Hills,474.99709403696386,31.343045512547853,4734,1037.0,7704,2460,456.50916104146575,162.73764258555133,51.964512040557665,110.77313054499366
54027,Cypress Hills,474.99709403696386,31.343045512547853,8569,1408.0,1395,159,608.59375,16.27961255689112,1.8555257322908156,14.424086824600305
54028,Highland Park-Cypress Hills Cemeteries (South),372.960542241588,27.81456953642384,2658,1190.0,1733,2924,223.36134453781514,65.19939804364184,110.00752445447705,-44.808126410835214
54029,Cypress Hills,474.99709403696386,31.343045512547853,2619,1414.0,1704,734,185.21923620933524,65.06300114547537,28.025964108438334,37.03703703703704
54030,Cypress Hills,474.99709403696386,31.343045512547853,8282,1282.0,1397,2061,646.021840873635,16.867906302825403,24.88529340738952,-8.017387104564115
54031,Highland Park-Cypress Hills Cemeteries (South),372.960542241588,27.81456953642384,2757,1628.0,5267,872,169.34889434889436,191.04098657961552,31.628581791802684,159.41240478781285
54032,Highland Park-Cypress Hills Cemeteries (South),372.960542241588,27.81456953642384,9992,1313.0,1628,5093,761.005331302361,16.293034427542032,50.970776621297034,-34.677742193755
54033,Cypress Hills,474.99709403696386,31.343045512547853,3308,1376.0,855,1225,240.40697674418604,25.846432889963726,37.03143893591294,-11.185006045949212
54034,Cypress Hills,474.99709403696386,31.343045512547853,4551,1254.0,4040,4351,362.91866028708137,88.77169852779609,95.60536145901999,-6.833662931223898
54035,Cypress Hills,474.99709403696386,31.343045512547853,8667,1324.0,2629,2725,654.607250755287,30.333448713511018,31.441098419291567,-1.107649705780549
54036,Cypress Hills,474.99709403696386,31.343045512547853,1804,1763.0,5705,1750,102.32558139534885,316.2416851441242,97.00665188470066,219.23503325942352
54037,The Evergreens Cemetery,930.4263565891473,45.26315789473684,9602,1032.0,6321,4439,930.4263565891473,65.83003540928974,46.22995209331389,19.600083315975844
54038,Bushwick (East),415.9649675148115,39.99347432741079,6641,1376.0,7747,3300,482.6308139534884,116.65411835566933,49.69131154946544,66.96280680620389
54039,Bushwick (East),415.9649675148115,39.99347432741079,330,1394.0,6929,5921,23.672883787661405,2099.6969696969695,1794.2424242424242,305.45454545454527
54040,Bushwick (East),415.9649675148115,39.99347432741079,804,1334.0,3978,1835,60.26986506746626,494.7761194029851,228.23383084577114,266.54228855721396
54041,Bushwick (East),415.9649675148115,39.99347432741079,6757,1279.0,542,5298,528.3033620015638,8.02131123279562,78.40757732721622,-70.38626609442059
54042,Bushwick (East),415.9649675148115,39.99347432741079,9131,1063.0,3961,840,858.9840075258701,43.37969554265688,9.199430511444529,34.18026503121236
54043,Bushwick (East),415.9649675148115,39.99347432741079,6942,1275.0,6672,4784,544.470588235294,96.11063094209162,68.91385767790263,27.19677326418899
54044,Bushwick (East),415.9649675148115,39.99347432741079,4947,1418.0,5904,1182,348.87165021156557,119.34505761067314,23.893268647665252,95.45178896300789
54045,Bushwick (East),415.9649675148115,39.99347432741079,6009,1346.0,3754,3521,446.4338781575037,62.472957230820434,58.595440173073726,3.877517057746708
54046,Bushwick (East),415.9649675148115,39.99347432741079,1514,1055.0,2993,4659,143.50710900473933,197.6882430647292,307.7278731836196,-110.03963011889039
54047,Bushwick (East),415.9649675148115,39.99347432741079,3942,1274.0,669,60,309.41915227629516,16.97108066971081,1.5220700152207,15.449010654490108
54048,Bushwick (East),415.9649675148115,39.99347432741079,9001,1303.0,5352,5017,690.7904834996162,59.46005999333408,55.73825130541051,3.72180868792357
54049,Bushwick (East),415.9649675148115,39.99347432741079,473,1143.0,2220,3616,41.38232720909886,469.3446088794926,764.4820295983087,-295.1374207188161
54050,Bushwick (East),415.9649675148115,39.99347432741079,3661,1237.0,3577,3331,295.9579628132579,97.7055449330784,90.98606937995083,6.719475553127566
54051,Bushwick (East),415.9649675148115,39.99347432741079,7443,1225.0,339,2860,607.5918367346939,4.554615074566707,38.42536611581352,-33.87075104124681
54052,Bushwick (East),415.9649675148115,39.99347432741079,6812,1016.0,2693,647,670.4724409448819,39.533176746917206,9.497944803288314,30.035231943628894
54053,Bushwick (East),415.9649675148115,39.99347432741079,3101,1043.0,5496,760,297.31543624161077,177.23315059658174,24.508223153821348,152.7249274427604
54054,Bushwick (East),415.9649675148115,39.99347432741079,1190,1014.0,5562,4382,117.35700197238658,467.39495798319325,368.2352941176471,99.15966386554618
54055,Bushwick (East),415.9649675148115,39.99347432741079,7255,1107.0,1613,295,655.3748870822042,22.232942798070297,4.066161268090972,18.166781529979325
54056,Bushwick (East),415.9649675148115,39.99347432741079,7211,1118.0,6976,3017,644.9910554561717,96.74109000138677,41.838857301345165,54.9022327000416
54057,Bushwick (East),415.9649675148115,39.99347432741079,8625,1202.0,806,1120,717.5540765391015,9.344927536231884,12.985507246376812,-3.6405797101449284
54058,East New York (North),782.6930113428466,37.0004933399112,2778,77.0,2942,4948,3607.7922077922076,105.90352771778258,178.113750899928,-72.21022318214541
54059,Bushwick (East),415.9649675148115,39.99347432741079,2279,4.0,5083,1489,56975.0,223.03641948222904,65.33567354102676,157.70074594120229
54060,Bushwick (East),415.9649675148115,39.99347432741079,5276,173.0,812,123,3049.71098265896,15.390447308567095,2.3313115996967397,13.059135708870356
54061,Cypress Hills,474.99709403696386,31.343045512547853,6274,,6602,419,,105.22792476888748,6.678355116353203,98.54956965253427
55001,Bedford-Stuyvesant (East),381.95566052110314,46.38814913448735,4566,1247.0,1457,3821,366.158781074579,31.909767849321067,83.68374945247481,-51.77398160315374
55002,Bedford-Stuyvesant (East),381.95566052110314,46.38814913448735,9463,1111.0,4165,4634,851.7551755175518,44.01352636584593,48.96967135157984,-4.956144985733914
55003,Ocean Hill,380.22720736266893,43.31807281447569,3013,1126.0,4809,579,267.58436944937836,159.60836375705276,19.216727514105543,140.39163624294721
55004,Ocean Hill,380.22720736266893,43.31807281447569,5518,86.0,4231,5111,6416.279069767443,76.6763320043494,92.62413918086263,-15.947807176513223
55005,Bedford-Stuyvesant (East),381.95566052110314,46.38814913448735,270,1193.0,3074,2712,22.632020117351214,1138.5185185185185,1004.4444444444445,134.07407407407402
55006,Bedford-Stuyvesant (East),381.95566052110314,46.38814913448735,3360,895.0,776,4111,375.4189944134078,23.095238095238095,122.35119047619048,-99.25595238095238
55007,Ocean Hill,380.22720736266893,43.31807281447569,3345,1164.0,6651,5973,287.37113402061857,198.8340807174888,178.56502242152467,20.26905829596413
55008,Bedford-Stuyvesant (East),381.95566052110314,46.38814913448735,539,1291.0,7226,1740,41.750580945003875,1340.6307977736549,322.8200371057514,1017.8107606679034
55009,Ocean Hill,380.22720736266893,43.31807281447569,650,1172.0,5862,1193,55.460750853242324,901.8461538461538,183.53846153846155,718.3076923076923
55010,Ocean Hill,380.22720736266893,43.31807281447569,2197,1181.0,3597,4182,186.02878916172736,163.7232589895312,190.35047792444243,-26.62721893491124
55011,Ocean Hill,380.22720736266893,43.31807281447569,4085,985.0,3553,3928,414.72081218274116,86.97674418604652,96.15667074663402,-9.179926560587504
55012,Ocean Hill,380.22720736266893,43.31807281447569,6379,1077.0,3139,2908,592.2934076137419,49.20833986518263,45.58708261482991,3.62125725035272
55013,Ocean Hill,380.22720736266893,43.31807281447569,1316,1296.0,2069,3808,101.54320987654322,157.21884498480244,289.36170212765956,-132.1428571428571
55014,Ocean Hill,380.22720736266893,43.31807281447569,5176,1162.0,3623,5612,445.4388984509467,69.99613601236476,108.42349304482225,-38.42735703245749
55015,Ocean Hill,380.22720736266893,43.31807281447569,576,1517.0,4670,3639,37.969676994067235,810.7638888888889,631.7708333333334,178.99305555555554
55016,Ocean Hill,380.22720736266893,43.31807281447569,2921,3.0,5397,2272,97366.66666666666,184.765491270113,77.78158165011982,106.98390961999317
55017,East New York (North),782.6930113428466,37.0004933399112,9386,176.0,548,4637,5332.954545454545,5.838482846793096,49.40336671638611,-43.56488386959301
55018,East New York (North),782.6930113428466,37.0004933399112,8666,105.0,2919,4481,8253.333333333334,33.68336025848142,51.70782367874452,-18.024463420263096
55019,Ocean Hill,380.22720736266893,43.31807281447569,9573,866.0,145,406,1105.4272517321015,1.5146766948709913,4.241094745638776,-2.7264180507677844
55020,Brownsville,384.94994506165307,39.14701698096074,3544,1274.0,7622,2903,278.1789638932496,215.06772009029345,81.91309255079007,133.1546275395034
55021,East New York (North),782.6930113428466,37.0004933399112,9891,226.0,7400,2223,4376.548672566372,74.81548882822769,22.474977252047317,52.34051157618037
55022,Brownsville,384.94994506165307,39.14701698096074,8007,394.0,5240,2540,2032.233502538071,65.44273760459598,31.722243037342327,33.72049456725365
55023,Brownsville,384.94994506165307,39.14701698096074,7796,1470.0,2998,52,530.3401360544218,38.455618265777325,0.6670087224217548,37.78860954335557
55024,Brownsville,384.94994506165307,39.14701698096074,1898,1444.0,6879,3869,131.4404432132964,362.4341412012645,203.84615384615384,158.58798735511064
55025,Brownsville,384.94994506165307,39.14701698096074,3393,1696.0,4425,3800,200.05896226415098,130.4155614500442,111.99528440907751,18.420277040966695
55026,Brownsville,384.94994506165307,39.14701698096074,1802,1399.0,3778,5406,128.80629020729094,209.65593784683685,300.0,-90.34406215316315
55027,Brownsville,384.94994506165307,39.14701698096074,5623,1033.0,2622,123,544.3368828654405,46.62991285790503,2.1874444246843323,44.442468433220704
55028,Brownsville,384.94994506165307,39.14701698096074,1643,949.0,4843,348,173.12961011591148,294.765672550213,21.180766889835667,273.58490566037733
55029,Brownsville,384.94994506165307,39.14701698096074,6787,1003.0,5862,3191,676.6699900299103,86.3710033888316,47.0163547959334,39.354648592898194
55030,Brownsville,384.94994506165307,39.14701698096074,1953,1385.0,6153,235,141.01083032490976,315.0537634408602,12.032770097286226,303.020993343574
55031,East Flatbush-Remsen Village,609.2089916233698,46.8436645396536,5000,98.0,3240,5935,5102.040816326531,64.8,118.7,-53.900000000000006
55032,Brownsville,384.94994506165307,39.14701698096074,3589,1359.0,1659,4189,264.09124356144224,46.224575090554474,116.71774867651156,-70.4931735859571
55033,Brownsville,384.94994506165307,39.14701698096074,348,1487.0,2468,4485,23.40282447881641,709.1954022988506,1288.7931034482758,-579.5977011494252
55034,East Flatbush-Remsen Village,609.2089916233698,46.8436645396536,9955,641.0,5632,884,1553.0421216848674,56.574585635359114,8.879959819186338,47.694625816172774
55035,Brownsville,384.94994506165307,39.14701698096074,7134,468.0,2226,3610,1524.3589743589744,31.2026913372582,50.60274740678441,-19.400056069526208
55036,Brownsville,384.94994506165307,39.14701698096074,2291,1414.0,4532,254,162.02263083451203,197.81754692274117,11.086861632474902,186.73068529026628
55037,East New York (North),782.6930113428466,37.0004933399112,7122,275.0,667,3590,2589.818181818182,9.365346812693064,50.40718899185622,-41.04184217916316
55038,Brownsville,384.94994506165307,39.14701698096074,7210,1285.0,7510,4077,561.0894941634241,104.16088765603328,56.54646324549237,47.61442441054091
55039,Brownsville,384.94994506165307,39.14701698096074,4150,1054.0,7814,5837,393.7381404174573,188.289156626506,140.65060240963857,47.63855421686745
55040,Brownsville,384.94994506165307,39.14701698096074,7336,950.0,7291,1596,772.2105263157895,99.386586695747,21.755725190839694,77.6308615049073
